model,label,delta,entropy,special_ratio,regex_score
nvidia/llama-nemotron-embed-1b-v2,benign,0.8050590749512964,4.1594857267452126,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.965916480104149,4.2839401672041735,0.13725490196078433,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.844019300376415,3.7998760854981724,0.022222222222222223,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8001861436500544,3.797902689682947,0.03571428571428571,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0023037610338792,4.179776180945229,0.1794871794871795,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9170947762527516,4.010405092002413,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0015546723716844,4.216569343934743,0.1346153846153846,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7417190383845906,3.828072996388509,0.03333333333333333,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9589312120288115,3.855931060301677,0.21212121212121213,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.686771764444877,3.996405604577353,0.023255813953488372,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7744987391113378,3.931501676030456,0.02702702702702703,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9277553572098067,3.9866408828122863,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7599039358249772,3.7254805569978675,0.3333333333333333,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7917908809315677,4.006573937300012,0.02564102564102564,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0431286059439773,4.168452374655936,0.12962962962962962,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.0,1.9219280948873623,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7373427266608172,3.915783629896564,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8392035840628728,3.8579436276579853,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.846087039184291,3.9793093651500206,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.1399782293596932,4.187680270995123,0.1111111111111111,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0688089344092402,4.188865493376776,0.17073170731707318,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7563628363286907,3.871989696561206,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0949090870342184,4.387153282723756,0.13725490196078433,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8792340655196126,4.008163578336833,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6679462151678952,3.7264741182543757,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6135407764391979,3.7714370294611257,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7700000330148313,3.7382056769892564,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0259483178704636,4.280090318263435,0.15555555555555556,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.798994125661192,3.8817276788697366,0.03333333333333333,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7782070158072074,3.961768795973195,0.025,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7293301394962608,3.883947073809811,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.706290454373132,3.6835423624332306,0.3333333333333333,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7072096101742326,3.797042165340715,0.029411764705882353,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7266121664128853,3.973256304138687,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8118326075798663,3.8110378683422788,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.07311090801688,4.38956412696717,0.13725490196078433,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0665549594714123,4.046381112945884,0.16666666666666666,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.2497716162968642,4.298533547037795,0.109375,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7267775606010264,3.9754180179138334,0.2857142857142857,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7892078710698188,4.2007025735178845,0.045454545454545456,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0165263302603642,4.277235418780177,0.1875,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.050062354783908,4.377882981943207,0.16901408450704225,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6749685335527658,4.061147631579379,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7428497096993201,3.8035088547976783,0.25,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7257779045916255,3.7149573056186593,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7153408515246364,3.9841837197791894,0.35,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.806954842641897,4.078506150239447,0.36363636363636365,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.3145681037039567,4.21676435353455,0.12962962962962962,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9255705103525559,3.9674341642065794,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6700460261941581,3.813660689688186,0.24,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7138922655096326,3.768554778059021,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7871718433912565,4.002734430881594,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.984513102979623,4.291582945990554,0.15217391304347827,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8658210413166648,3.9146892241642446,0.20588235294117646,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7275533296993629,3.720175521464345,0.25,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.8821319887594075,4.382525458810803,0.125,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.1096969398179763,4.150353716374626,0.11764705882352941,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.0240571371420484,4.36174295212495,0.16279069767441862,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6614152515379904,3.94770277922009,0.3333333333333333,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.6632369700962919,3.872336078042935,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9017093583417682,4.382525458810803,0.125,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.2237494406594585,4.361033547037795,0.109375,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7866037793597309,4.233574049354937,0.1320754716981132,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,1.2812314813780292,4.308869418714394,0.10344827586206896,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.9413081348463217,3.920895605132776,0.0,0.0
nvidia/llama-nemotron-embed-1b-v2,benign,0.7221052662472514,4.0060710131011685,0.18181818181818182,0.0
